Date,Network
2016-02-09,0.000306934914969086
2016-02-10,-0.004975883750085606
2016-02-11,-0.01659419632949121
2016-02-12,-0.012238390317761076
2016-02-16,-0.0006127949632670623
2016-02-17,-0.006904517999737136
2016-02-18,0.013234868612524304
2016-02-19,-0.007250750908075994
2016-02-22,0.010826840897190071
2016-02-23,0.00034611809427201014
2016-02-24,-0.00040993406668321774
2016-02-25,0.009570664064695162
2016-02-26,-0.023902128941096418
2016-02-29,-0.006749033812458689
2016-03-01,-0.003386707965595659
2016-03-02,0.01031480191209397
2016-03-03,0.008589268299529162
2016-03-04,0.00636424901266372
2016-03-07,0.008069370114657609
2016-03-08,0.009161808942734231
2016-03-09,-0.0004384165339046435
2016-03-10,0.0015822289055277556
2016-03-11,0.002624561707073432
2016-03-14,-0.002926583049384974
2016-03-15,-0.01111426332468689
2016-03-16,0.011376464975143141
2016-03-17,0.013771910800537421
2016-03-18,0.020987989208755883
2016-03-21,-0.00430430158022117
2016-03-22,-0.012396039650393386
2016-03-23,-0.01726585936101713
2016-03-24,-0.01946554642161611
2016-03-28,-0.003376154973113601
2016-03-29,0.01743654088634295
2016-03-30,0.0042688919594018005
2016-03-31,-0.0010872623254713988
2016-04-01,0.009847803471682431
2016-04-04,-0.018605916586320784
2016-04-05,-0.019435768070346214
2016-04-06,0.010337750862781079
2016-04-07,-0.02037614424120574
2016-04-08,0.006889999893837615
2016-04-11,-0.006375986288996967
2016-04-12,0.004450901173205895
2016-04-13,0.008022809655738004
2016-04-14,-0.005156543743713446
2016-04-15,0.002888958865400072
2016-04-18,-0.0017540211745537587
2016-04-19,0.003684168366380143
2016-04-20,-0.0024884968609548692
2016-04-21,-0.012999153091912435
2016-04-22,0.005036211150828483
2016-04-25,-0.004210413620027558
2016-04-26,0.0019092749911590757
2016-04-27,0.0025369641179667957
2016-04-28,-0.010296061172843816
2016-04-29,-0.0814942740398862
2016-05-02,0.00646309575735943
2016-05-03,-0.010641599188969161
2016-05-04,0.011384578149471162
2016-05-05,-0.008628362139454615
2016-05-06,0.006808425716647997
2016-05-09,0.0008963557021572291
2016-05-10,0.007809563375605808
2016-05-11,-0.01445363015760662
2016-05-12,-0.001543733869445432
2016-05-13,-0.0031744408188953913
2016-05-16,0.0027139571962571797
2016-05-17,-0.011455533014353422
2016-05-18,-0.005251145921157068
2016-05-19,-0.020103181751569763
2016-05-20,-0.00031480620463742224
2016-05-23,-0.00300629766894674
2016-05-24,0.011345328181182841
2016-05-25,-0.0008494422556591703
2016-05-26,0.0015302831182859096
2016-05-27,-0.0008561022927491405
2016-05-31,-0.0009014007181294612
2016-06-01,0.005355271043149956
2016-06-02,0.0018562000775271378
2016-06-03,0.0013417332259454049
2016-06-06,0.008325080808622088
2016-06-07,0.003048523764104857
2016-06-08,0.009481794623679629
2016-06-09,0.0031746756015239145
2016-06-10,-0.0021379501277055536
2016-06-13,-0.01104506391134257
2016-06-14,-0.001181459095223669
2016-06-15,0.002280087240457408
2016-06-16,-0.0006447761787436041
2016-06-17,-0.007660792588813444
2016-06-20,0.017471841265186253
2016-06-21,-0.005677337602669516
2016-06-22,-0.003411239289274485
2016-06-23,0.016295962382397246
2016-06-24,-0.018800279682756615
2016-06-27,-0.019462421631110203
2016-06-28,0.008769014203285708
2016-06-29,0.023421044629529663
2016-06-30,0.015470553468802755
2016-07-01,0.0006026681210746444
2016-07-05,-0.01190781527185843
2016-07-06,0.0013369410156330794
2016-07-07,0.005134719109403418
2016-07-08,0.01818357108334209
2016-07-11,0.003901700524450096
2016-07-12,0.006208065344367241
2016-07-13,-0.0024221227816841632
2016-07-14,-0.007433885239023902
2016-07-15,-0.004374761439975909
2016-07-18,0.0022663056675881485
2016-07-19,0.00029612713352164695
2016-07-20,-0.008191722632016181
2016-07-21,0.0019895751868607998
2016-07-22,0.005353873765019976
2016-07-25,0.0020459439780503765
2016-07-26,0.0158625716618185
2016-07-27,-0.004885178696924432
2016-07-28,0.005582210183927597
2016-07-29,0.026854742476684144
2016-08-01,0.004669324852076578
2016-08-02,-0.02221790559713524
2016-08-03,0.0027766830098464577
2016-08-04,-0.0017447788631186874
2016-08-05,0.003807164976146012
2016-08-08,0.008308260767718822
2016-08-09,-0.0065055514642371965
2016-08-10,-0.004081397632869014
2016-08-11,-0.002547948432656094
2016-08-12,0.0003990382097215396
2016-08-15,0.0065011424384296265
2016-08-16,-0.00672583790079414
2016-08-17,-0.0023774047044589283
2016-08-18,0.005872360632153177
2016-08-19,-0.0038826587779378107
2016-08-22,0.0036489191587569113
2016-08-23,0.004089483177128016
2016-08-24,-0.008592301970877141
2016-08-25,-0.001183454858974487
2016-08-26,-0.0003404063768277151
2016-08-29,0.006211286534189685
2016-08-30,-0.0015828279565589733
2016-08-31,0.001272730937446565
2016-09-01,-0.00654088922476082
2016-09-02,0.004395504438911142
2016-09-06,-0.0013547805547365066
2016-09-07,0.0060585646722747435
2016-09-08,-0.005816481202640398
2016-09-09,-0.027234360368406357
2016-09-12,0.014080334693566808
2016-09-13,-0.01733100952386064
2016-09-14,-0.0007800315378393575
2016-09-15,0.01248851017258657
2016-09-16,-0.013691837470080893
2016-09-19,-0.0025505063294196544
2016-09-20,-0.0005396377118941733
2016-09-21,0.010507677165285709
2016-09-22,0.003647439654816071
2016-09-23,-0.0016732574430175942
2016-09-26,-0.021094988029527362
2016-09-27,0.006661365390679927
2016-09-28,-0.000963851789400407
2016-09-29,-0.00995326477957534
2016-09-30,0.018646975987688413
2016-10-03,0.0004800023781769909
2016-10-04,0.008020647528548022
2016-10-05,0.02679866385977392
2016-10-06,0.016536577875586878
2016-10-07,-0.012697737838642843
2016-10-10,0.0026204649144909073
2016-10-11,-0.014393078772883297
2016-10-12,0.0039634972432393625
2016-10-13,-0.023175369190966175
2016-10-14,0.007066252138777151
2016-10-17,0.00030587861476183154
2016-10-18,-0.00040368263329023665
2016-10-19,0.016283566152839164
2016-10-20,0.01585701264329495
2016-10-21,-0.008846780903384529
2016-10-24,0.009815232955410981
2016-10-25,-0.0008280459697553329
2016-10-26,-0.005767464343279463
2016-10-27,-0.0047388944716135984
2016-10-28,-0.0038082440077670736
2016-10-31,0.009605216102616094
2016-11-01,-0.0206089063126932
2016-11-02,-0.021310477604042425
2016-11-03,-0.004794674761013994
2016-11-04,0.005796587707477966
2016-11-07,0.023159245234922212
2016-11-08,0.01067436610129414
2016-11-09,0.017904736813485762
2016-11-10,-0.01267626845184549
2016-11-11,0.0077509270095758856
2016-11-14,-0.007634244712828873
2016-11-15,0.011553427165080933
2016-11-16,-0.0014971442200603262
2016-11-17,0.0073710822875867055
2016-11-18,0.0018203311862090366
2016-11-21,0.006831191418351042
2016-11-22,0.008829158853441826
2016-11-23,0.008118538529037031
2016-11-25,0.004542030168093295
2016-11-28,-0.014965425399816283
2016-11-29,-0.006128008984013584
2016-11-30,0.009718166875316986
2016-12-01,0.0007049140902061058
2016-12-02,0.005685883543457395
2016-12-05,0.010519742325239965
2016-12-06,0.019747685163899853
2016-12-07,0.021745088866197762
2016-12-08,0.0058299021754428144
2016-12-09,-0.0172624557727088
2016-12-12,-0.017328117391335225
2016-12-13,-0.011133890867795395
2016-12-14,-0.004966616556836736
2016-12-15,0.012034677322631276
2016-12-16,-0.012687434838701992
2016-12-19,0.00016890097845000503
2016-12-20,0.0012454775557305228
2016-12-21,0.0001304345198839274
2016-12-22,-0.009421244208261811
2016-12-23,0.002454091763264293
2016-12-27,-0.004062830512367279
2016-12-28,-0.009970241292222303
2016-12-29,0.002380181013796644
2016-12-30,-0.002433323605397524
2017-01-03,0.005579950025041515
2017-01-04,0.012010810103775792
2017-01-05,-0.01005467283845957
2017-01-06,0.001873487082457649
2017-01-09,-0.007367201485942023
2017-01-10,-0.014550727002989093
2017-01-11,0.006864319518415955
2017-01-12,-0.008726661191451194
2017-01-13,0.003803129909075069
2017-01-17,-0.0022222201467583503
2017-01-18,0.0030550577146690764
2017-01-19,-0.006514816045726723
2017-01-20,0.007175679069584728
2017-01-23,0.002370056702308564
2017-01-24,0.014634050220681918
2017-01-25,0.004053712222781479
2017-01-26,-0.002139520496462409
2017-01-27,-0.00015083611281071956
2017-01-30,-0.00033504811419453735
2017-01-31,0.001512715121503355
2017-02-01,0.0024920688512397367
2017-02-02,0.007264530888316965
2017-02-03,0.005490573541492198
2017-02-06,-0.005275484995631853
2017-02-07,0.006067567472088959
2017-02-08,0.004711939432973372
2017-02-09,0.005180590726589712
2017-02-10,0.0021377024504656782
2017-02-13,0.0021935276062049164
2017-02-14,0.00012100731566925
2017-02-15,0.005373662537643267
2017-02-16,-0.002567534815022779
2017-02-17,0.0030962078203899544
2017-02-21,0.0029412549545621207
2017-02-22,0.0014083978831169652
2017-02-23,-0.0029718578627692897
2017-02-24,0.0004488948886455995
2017-02-27,-0.003909599839535549
2017-02-28,-0.0008194135677922176
2017-03-01,0.01645080204844995
2017-03-02,-0.0028943625439146713
2017-03-03,-0.0014526112398876836
2017-03-06,-0.005078776397652868
2017-03-07,0.0007172410378948216
2017-03-08,-0.0024740470095820956
2017-03-09,-0.004524849355049414
2017-03-10,0.007018559427832641
2017-03-13,0.0016413749259440603
2017-03-14,0.00036764386648082596
2017-03-15,0.007927005722236988
2017-03-16,0.005901864240891777
2017-03-17,-0.00262067025695774
2017-03-20,-0.0013924969141677404
2017-03-21,-0.015628422264945416
2017-03-22,0.0013345074395793184
2017-03-23,0.00335749539276645
2017-03-24,-0.004617683820446057
2017-03-27,0.0068946510973279885
2017-03-28,0.005693991088501617
2017-03-29,0.006243744670454022
2017-03-30,0.002068283247959061
2017-03-31,-0.0009212708947889996
2017-04-03,-0.007799008532520443
2017-04-04,0.0025511710877995824
2017-04-05,-0.00717954417130035
2017-04-06,0.010145316103979148
2017-04-07,0.004401162696928457
2017-04-10,-0.006848996255464614
2017-04-11,0.003120082920115025
2017-04-12,-0.005709432644179874
2017-04-13,-0.003949398846092503
2017-04-17,0.016190133041254225
2017-04-18,0.002901358214684828
2017-04-19,0.0010969821901838366
2017-04-20,-0.00751613419419582
2017-04-21,-0.0005159642189472558
2017-04-24,-0.01405647561974215
2017-04-25,0.0042433220245385464
2017-04-26,0.005114441805322507
2017-04-27,-0.006250442640633187
2017-04-28,-0.0199608502560222
2017-05-01,-0.0017458171544976466
2017-05-02,1.955007808109565e-05
2017-05-03,-0.008997426594869845
2017-05-04,-0.01922048854175579
2017-05-05,0.008516361094909301
2017-05-08,0.0031357479079972797
2017-05-09,0.0016756678847207108
2017-05-10,0.010313518782257999
2017-05-11,0.007316117802396732
2017-05-12,0.007081137340751503
2017-05-15,0.0025337298617889754
2017-05-16,-0.0012593150410478168
2017-05-17,-0.010079250340254167
2017-05-18,0.010158580003394925
2017-05-19,0.002169193850237352
2017-05-22,0.002394094905938101
2017-05-23,-0.007060969875380533
2017-05-24,0.003105376036610893
2017-05-25,0.006959596484307412
2017-05-26,-0.0021851306797506225
2017-05-30,0.0032304046660041772
2017-05-31,0.0022429567237698712
2017-06-01,0.004621830437836596
2017-06-02,0.0028683421007883727
2017-06-05,-0.0025547986478340065
2017-06-06,-0.004385220793374362
2017-06-07,0.0048886592848822645
2017-06-08,0.00019761190942599224
2017-06-09,0.0003381380820531702
2017-06-12,-0.004603322448928391
2017-06-13,0.010591826150262308
2017-06-14,0.0029625086766208613
2017-06-15,0.0035891419517592297
2017-06-16,-0.0022611263351478878
2017-06-19,0.006820165624704875
2017-06-20,-0.0021399620087194163
2017-06-21,-0.0006997973345573389
2017-06-22,-0.0017204038207297898
2017-06-23,-0.004813940994779681
2017-06-26,-0.0054073174708802185
2017-06-27,-0.01039855189561987
2017-06-28,-0.0006716926418154596
2017-06-29,-0.003357020101010964
2017-06-30,-0.0008743323299574119
2017-07-03,0.0014564204468662139
2017-07-05,0.0013379521859592908
2017-07-06,-0.020081373430731003
2017-07-07,0.008240653036640316
2017-07-10,-0.0035600078323489008
2017-07-11,0.0003894000700440225
2017-07-12,0.005985631326207279
2017-07-13,-0.0027901264131452875
2017-07-14,0.01094759830967015
2017-07-17,-0.002362927134213875
2017-07-18,0.001376515258728556
2017-07-19,0.007516142530637853
2017-07-20,0.016647249323365105
2017-07-21,-0.0031411838917835364
2017-07-24,-0.001006194353212397
2017-07-25,-0.003710145084707037
2017-07-26,-0.006300765147873377
2017-07-27,-0.002466141279982834
2017-07-28,0.009491449709072158
2017-07-31,-0.006405341980614365
2017-08-01,-0.005112486895147797
2017-08-02,-0.0031494022395823417
2017-08-03,0.0007024079733758653
2017-08-04,0.006694433845553218
2017-08-07,-0.0001762866294498438
2017-08-08,0.0005832968936943912
2017-08-09,-0.00030688880685641226
2017-08-10,-0.008294207682656415
2017-08-11,0.004142816771506337
2017-08-14,0.005726733974398372
2017-08-15,7.07480411192455e-05
2017-08-16,0.009225081717738025
2017-08-17,-0.01676294669949295
2017-08-18,-0.0027653025160977117
2017-08-21,-0.001899587691933824
2017-08-22,0.0040066288102086215
2017-08-23,-0.0028252827083300514
2017-08-24,-0.012238568284184096
2017-08-25,0.00840142436338643
2017-08-28,0.0015637503516910687
2017-08-29,-0.0013755877310032373
2017-08-30,-0.004798891310835545
2017-08-31,0.000798865937078371
2017-09-01,-0.005956498844702065
2017-09-05,-0.003136484932792583
2017-09-06,-0.005774131431754662
2017-09-07,0.004842346070880282
2017-09-08,0.0050169849346734215
2017-09-11,0.0061911876735938004
2017-09-12,-0.014862393929790954
2017-09-13,-0.005822022916068122
2017-09-14,0.006740197793257227
2017-09-15,0.004814991501537277
2017-09-18,-0.0063483381050264825
2017-09-19,-0.006969585769483012
2017-09-20,-0.005500162749557257
2017-09-21,0.002244954978949937
2017-09-22,-0.004517156433720262
2017-09-25,0.007214369492494996
2017-09-26,-0.00035477286784208086
2017-09-27,-0.009977706633525428
2017-09-28,-0.004402953245177677
2017-09-29,0.001911076103663059
2017-10-02,0.00783307813025927
2017-10-03,0.005939150256376242
2017-10-04,-0.0008824728959796359
2017-10-05,0.0021645057815963013
2017-10-06,-0.002887052010792876
2017-10-09,0.00022551688850486494
2017-10-10,0.00015598479715244097
2017-10-11,0.0023541957562957104
2017-10-12,0.008104799449552275
2017-10-13,-0.0018806660197770457
2017-10-16,-0.0004153838101005784
2017-10-17,-0.008390196747237181
2017-10-18,0.006093542032832199
2017-10-19,0.003038466145208514
2017-10-20,0.007897459388574673
2017-10-23,-0.00828919860758477
2017-10-24,0.0019728392236787445
2017-10-25,-0.011835090332284076
2017-10-26,-0.024406135064888694
2017-10-27,0.0015222042253938382
2017-10-30,-0.003427395519965207
2017-10-31,0.0069281528980458485
2017-11-01,-0.004324169558122913
2017-11-02,0.01854164027052087
2017-11-03,0.001341933544080596
2017-11-06,0.008104766401762673
2017-11-07,0.0028753717967955313
2017-11-08,0.0024498037128751816
2017-11-09,-0.008778706564141616
2017-11-10,0.004342471129516169
2017-11-13,0.005922944051068948
2017-11-14,0.0012261552073117637
2017-11-15,-0.007050769402342268
2017-11-16,0.009943191203510936
2017-11-17,1.4770588371708731e-05
2017-11-20,0.005977290184935276
2017-11-21,0.010653631839044327
2017-11-22,-0.0098549666064546
2017-11-24,0.008129688840400419
2017-11-27,-0.005208144610929434
2017-11-28,0.0069741523366368945
2017-11-29,-0.03644970263342183
2017-11-30,0.0032212717004711624
2017-12-01,-0.0017777522921228349
2017-12-04,0.008370886469560732
2017-12-05,-0.004566962968396747
2017-12-06,-0.004703581587336877
2017-12-07,0.007473986321803096
2017-12-08,0.009119365189734259
2017-12-11,-0.006949266442581632
2017-12-12,-0.00037007637687148714
2017-12-13,0.0015442955717601767
2017-12-14,-0.013289140362648525
2017-12-15,0.008687516460119777
2017-12-18,0.014196103384891346
2017-12-19,-0.011700615479693751
2017-12-20,0.0034625924997766762
2017-12-21,-0.000840700260899723
2017-12-22,-0.002905038115166886
2017-12-26,0.010187400514961746
2017-12-27,-0.0014816412805995314
2017-12-28,0.0041316197252841145
2017-12-29,-0.006484050931149513
2018-01-02,0.01614608360684395
2018-01-03,0.0014683527599248828
2018-01-04,-0.0012578775252916406
2018-01-05,0.010645238415818556
2018-01-08,0.008336155774834824
2018-01-09,-0.010807919836066339
2018-01-10,0.00517329744618717
2018-01-11,0.016675840363523237
2018-01-12,-0.0025824459402144003
2018-01-16,-0.01465619883013351
2018-01-17,0.005600569814710348
2018-01-18,-0.0037941969042939545
2018-01-19,0.008822863396816349
2018-01-22,0.00857959579466035
2018-01-23,0.0005810372156394939
2018-01-24,-0.0037945008680473568
2018-01-25,0.005076454746777995
2018-01-26,0.004302391607831729
2018-01-29,-0.008322000884585557
2018-01-30,-0.039981113855150706
2018-01-31,-0.00028796149117068127
2018-02-01,0.0015967560234013195
2018-02-02,-0.03146344898874285
2018-02-05,-0.03804245893850005
2018-02-06,0.005461928508209316
2018-02-07,0.006944064402089341
2018-02-08,-0.04611431472716644
2018-02-09,0.020157501070903687
2018-02-12,0.01414260203053893
2018-02-13,0.0057042653936342615
2018-02-14,0.01759368658941473
2018-02-15,0.013353164370194737
2018-02-16,0.003771990577366774
2018-02-20,-0.0029423870228647976
2018-02-21,0.002402418330779331
2018-02-22,-0.006064110794976766
2018-02-23,0.018524321388624514
2018-02-26,0.0022479480148996267
2018-02-27,-0.006577163883740107
2018-02-28,-0.002508668066932903
2018-03-01,-0.013465852142088128
2018-03-02,0.012927054494888414
2018-03-05,0.013034551962400909
2018-03-06,-0.007892485315168745
2018-03-07,0.024992787252954164
2018-03-08,0.006105921029250373
2018-03-09,-0.0029033178343571653
2018-03-12,-0.007852665667903228
2018-03-13,-0.00858184241326926
2018-03-14,0.02759898985932769
2018-03-15,0.0007514734680698826
2018-03-16,-0.004895165172316014
2018-03-19,-0.0055889193568263345
2018-03-20,0.028621582500791252
2018-03-21,0.005114563770248832
2018-03-22,-0.01804001318056688
2018-03-23,-0.0088179855920425
2018-03-26,0.01777576849346206
2018-03-27,-0.017596971895305416
2018-03-28,-0.031224163870936142
2018-03-29,0.01866781801770118
2018-04-02,0.006052664330468788
2018-04-03,-0.006913134677924456
2018-04-04,0.01665039774150182
2018-04-05,-0.0005927927169012654
2018-04-06,-0.005347812698882373
2018-04-09,-0.003050166094752474
2018-04-10,0.0019412788404576736
2018-04-11,0.0012878836692580427
2018-04-12,-0.016835253684862977
2018-04-13,0.0061842135402723816
2018-04-16,0.002752148924754818
2018-04-17,0.012308466479183894
2018-04-18,-0.00555050261501965
2018-04-19,-0.016864384223531797
2018-04-20,-0.009125361785725206
2018-04-23,0.0016766638052738525
2018-04-24,0.007467440469676933
2018-04-25,-0.0024806681440214663
2018-04-26,0.015198530768215743
2018-04-27,0.010581642903155306
2018-04-30,-0.006495146114169463
2018-05-01,0.004384799960008376
2018-05-02,-0.010323796623300548
2018-05-03,0.0038916898357947813
2018-05-04,0.011022343757131552
2018-05-07,0.0005825363206447429
2018-05-08,0.0015334766910329622
2018-05-09,0.021210122765589614
2018-05-10,0.01226663064799388
2018-05-11,0.0045440444268617965
2018-05-14,0.0012705352297092503
2018-05-15,-0.004981183750109212
2018-05-16,-0.001862267065068735
2018-05-17,0.015986231011303212
2018-05-18,-0.0023235796005953145
2018-05-21,0.006145694734968266
2018-05-22,-0.006278510085546591
2018-05-23,0.0037104312044726317
2018-05-24,-0.0029770431488587486
2018-05-25,-0.013598023874908289
2018-05-29,0.0020713342864180765
2018-05-30,0.01849260795096193
2018-05-31,-0.007402763184389096
2018-06-01,0.009380150438119367
2018-06-04,0.0009286568318364809
2018-06-05,-0.003315022409842199
2018-06-06,-0.0024008484133890675
2018-06-07,-0.004952751136804469
2018-06-08,0.012260224717345166
2018-06-11,0.013604524814714275
2018-06-12,0.012210066237411913
2018-06-13,0.015852461051577844
2018-06-14,0.0005632066174295129
2018-06-15,-0.005242659483783379
2018-06-18,0.0074915200414995406
2018-06-19,-0.0011139595549512422
2018-06-20,0.010428398650898833
2018-06-21,-0.013616569563039898
2018-06-22,-0.009493728272798962
2018-06-25,-0.013690349237398534
2018-06-26,-0.0009213137225019823
2018-06-27,-0.0146283704293215
2018-06-28,-0.0007867324939641419
2018-06-29,-0.0027253315543907374
2018-07-02,0.002455277887281255
2018-07-03,-0.003516409605378027
2018-07-05,0.009275832910595487
2018-07-06,0.013240805987116027
2018-07-09,-0.02440134861754908
2018-07-10,0.006230858391548181
2018-07-11,0.0036182690340941
2018-07-12,0.0013961653349800283
2018-07-13,0.0032636497100855177
2018-07-16,-0.0045870572789764716
2018-07-17,-0.002322663518454642
2018-07-18,-0.0049436432408290236
2018-07-19,0.009560230187202905
2018-07-20,-0.004027786873740932
2018-07-23,-0.0031161530429221706
2018-07-24,0.0017654786283524755
2018-07-25,0.005851175251370617
2018-07-26,0.009166928396877085
2018-07-27,-0.007984093742407532
2018-07-30,-0.0067961188494797395
2018-07-31,0.013463209218207046
2018-08-01,-0.010355306146348418
2018-08-02,0.009180767355583949
2018-08-03,0.008015736449186255
2018-08-06,0.003878751165820994
2018-08-07,-0.0011180546369964467
2018-08-08,-0.003929126228776142
2018-08-09,-0.008256056664053093
2018-08-10,-0.004280560322577749
2018-08-13,-0.005257839662423832
2018-08-14,0.006126837311041314
2018-08-15,-0.006952733905786405
2018-08-16,0.009979865547938702
2018-08-17,0.0037108727603596113
2018-08-20,0.001332635817373906
2018-08-21,0.007586138286831487
2018-08-22,-0.005944005922700906
2018-08-23,-0.008039328890955351
2018-08-24,0.005573653081833874
2018-08-27,0.00520301864346341
2018-08-28,0.00010707333118551185
2018-08-29,9.899523560933148e-05
2018-08-30,-0.004603211053763999
2018-08-31,0.0023203914641005555
2018-09-04,0.00529005045530683
2018-09-05,0.006342128193022189
2018-09-06,0.0028646172272409898
2018-09-07,0.004114087094916888
2018-09-10,0.004834011111096574
2018-09-11,0.0043537425886361605
2018-09-12,0.002070260925330411
2018-09-13,0.0007835649254099278
2018-09-14,-0.0011729838432749356
2018-09-17,-0.004596610874151027
2018-09-18,0.014631746612306987
2018-09-19,-0.024824274049550045
2018-09-20,0.0019280806335604413
2018-09-21,-0.010106849730300465
2018-09-24,-0.006073299527119908
2018-09-25,0.009862588479653015
2018-09-26,-0.01965220244288373
2018-09-27,-0.010862370129473255
2018-09-28,0.015535503592326357
2018-10-01,-0.01154789539753584
2018-10-02,-0.00472641231126765
2018-10-03,-0.0031492998242438164
2018-10-04,-0.004559093399055763
2018-10-05,0.002226100169733561
2018-10-08,-0.0018862732347199697
2018-10-09,0.003283594214963291
2018-10-10,-0.03491176606864231
2018-10-11,-0.022997350210153932
2018-10-12,0.009336443101798276
2018-10-15,0.007630846967451641
2018-10-16,0.025585080051469304
2018-10-17,-0.01623966726379115
2018-10-18,-0.01644368727514267
2018-10-19,0.007358216151374466
2018-10-22,-0.0028525578822877116
2018-10-23,-0.023225894607958476
2018-10-24,-0.01935415101575083
2018-10-25,0.007833612685840655
2018-10-26,-0.01150582671145725
2018-10-29,-0.012646016669769595
2018-10-30,0.021015450293373778
2018-10-31,-0.004844309960686627
2018-11-01,0.013538579973728726
2018-11-02,-0.009956030710225819
2018-11-05,0.027018831934850857
2018-11-06,0.037903353698991143
2018-11-07,0.001974762016682272
2018-11-08,-0.009903981814852593
2018-11-09,-0.007018822437354205
2018-11-12,0.0008246693204568583
2018-11-13,-0.009593837726833985
2018-11-14,-0.006393862481355377
2018-11-15,-0.008540818415549217
2018-11-16,-0.0004382322978699799
2018-11-19,-0.015109654517702688
2018-11-20,-0.06718202287050924
2018-11-21,0.003893528810613478
2018-11-23,0.011455916266779182
2018-11-26,0.016813074290338712
2018-11-27,-0.003940499743016739
2018-11-28,0.025468637678580538
2018-11-29,0.006048252587165692
2018-11-30,-0.003141216422132244
2018-12-03,0.0015651171257607846
2018-12-04,-0.012490059179704811
2018-12-06,-0.0041284117728930675
2018-12-07,-0.012792301658140036
2018-12-10,-0.0025834408163894988
2018-12-11,0.007089785798317865
2018-12-12,0.0006943521024300091
2018-12-13,0.0020811186227207472
2018-12-14,-0.009903267420535123
2018-12-17,-0.02994194728315627
2018-12-18,-0.02227036338896554
2018-12-19,-0.009120793926033006
2018-12-20,-0.015511261485318477
2018-12-21,-0.01972795717800607
2018-12-24,-0.029168015583227416
2018-12-26,0.03035063378785801
2018-12-27,0.008627170649440567
2018-12-28,0.005699994490688006
2018-12-31,0.01406971074849721
2019-01-02,-0.010110218326671035
2019-01-03,-0.004767102097449044
2019-01-04,0.030836931487097284
2019-01-07,0.01356146972273956
2019-01-08,0.012151700178402069
2019-01-09,-0.011177371002445417
2019-01-10,0.004129725735835545
2019-01-11,-0.003988404640455754
2019-01-14,-0.0063086570768189285
2019-01-15,-0.010074540710739842
2019-01-16,0.019384051035306545
2019-01-17,0.015135441460205502
2019-01-18,0.015469585184011371
2019-01-22,-0.027019132120311366
2019-01-23,-0.010885295542813866
2019-01-24,0.005934878146300967
2019-01-25,0.027236887997082494
2019-01-28,-0.012051341876868696
2019-01-29,-0.004511961691672636
2019-01-30,0.018451792186632055
2019-01-31,0.023126740058005663
2019-02-01,0.01465612049193009
